id,uniqueId,language,discipline,type,difficulty,question,optionA,optionB,optionC,optionD,correct,sourceUrl,sourceExcerpt
912b2d4e-e027-4ccd-92f9-85db959df0f0,912b2d4e-e027-4ccd-92f9-85db959df0f0,English,Animation,Multiple Choice,Beginner,You need to create a reusable animation event that can be triggered from multiple animations using the same skeleton. Which type of notify should you use?,Anim Notify Object.,State Notify.,Skeleton Notify.,Montage Notify.,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/animation-notifies-in-unreal-engine,"Skeleton Notifies are custom Notifies saved on the Skeleton Asset, and then used as events within your Animation Blueprint."
917dbaf5-4934-4e27-87ca-94f886564cdc,917dbaf5-4934-4e27-87ca-94f886564cdc,English,Programming,Multiple Choice,Easy,Which Blueprint node is used to bind a function to a delegate?,Cast To...,Create Event,Bind Event to...,Call Function,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/event-dispatchers-in-unreal-engine,Use the Bind Event to... node to bind a custom event to the dispatcher.
91b621a2-dd02-4ef8-84c5-78032cc1b8f3,91b621a2-dd02-4ef8-84c5-78032cc1b8f3,English,VFX,Multiple Choice,Hard,A cloth simulation exhibits excessive stretching during character movement. What setting adjusts the cloth's resistance to deformation? #ClothSimulation,Stiffness Damping,Gravity Scale,Wind Force,Drag Coefficient,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/chaos-physics-in-unreal-engine,Adjusting stiffness and damping properties can help control cloth behavior.
91b86f04-f3db-43d7-844c-84dbeb69ecd4,91b86f04-f3db-43d7-844c-84dbeb69ecd4,English,Animation,Multiple Choice,Intermediate,How do you blend multiple animations based on speed and direction in Unreal Engine?,Blend Spaces,Animation Montages,State Machines,Control Rigs,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/blend-spaces-in-unreal-engine,Blend Spaces are assets that allow multiple animations or poses to be blended by plotting them onto either a one or two-dimensional graph.
91f25e1d-2590-4fc4-8426-cb2b1a1cea11,91f25e1d-2590-4fc4-8426-cb2b1a1cea11,English,Programming,Multiple Choice,Easy,What is the primary purpose of client-side prediction?,To reduce perceived latency,To increase server load,To eliminate cheating,To simplify debugging,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/network-prediction-in-unreal-engine,Client-side prediction aims to reduce the perceived latency for the player.
9292fe76-d516-4767-b8b7-c1219746d4f3,9292fe76-d516-4767-b8b7-c1219746d4f3,English,Game Dev,True/False,Expert,"Direct Actor Communication requires a hard reference to the target Actor class, creating a one-to-one relationship.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/actor-communication-in-unreal-engine,Direct Actor communication is the most common method of sharing information between Blueprint Actors in your Level. This method requires a reference to the target Actor class Blueprint so you can access its information from your working Actor.
92a63679-9e0f-4f33-b866-57257575795c,92a63679-9e0f-4f33-b866-57257575795c,English,Tech Art,Multiple Choice,Hard,A DCC package has naming conflicts in UE5. How do you resolve this during import?,Delete conflicting assets in the Content Browser before importing.,Use the 'Rename' or 'Overwrite' import options in the FBX import dialog.,Manually rename assets in the DCC before exporting.,Disable the 'Create Materials' option during import.,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/importing-content-into-unreal-engine,"When importing assets, you may encounter naming conflicts. The FBX import dialog provides options to 'Rename' or 'Overwrite' existing assets."
92bbfee2-8e6c-46b8-a485-ce17aa0645ee,92bbfee2-8e6c-46b8-a485-ce17aa0645ee,English,Look Dev,Multiple Choice,Easy,Your scene has flickering highlights. Which #AntiAliasing method might reduce this?,Temporal Super Resolution (TSR),Fast Approximate Anti-Aliasing (FXAA),Subpixel Morphological Anti-Aliasing (SMAA),Multi-Sample Anti-Aliasing (MSAA),A,https://dev.epicgames.com/documentation/en-us/unreal-engine/anti-aliasing-and-upscaling-in-unreal-engine,Temporal Anti-Aliasing is the recommended Anti-Aliasing method for most projects. It is the highest quality and handles most aliasing cases well.
939718b0-b58d-4705-b892-d744eaafbc27,939718b0-b58d-4705-b892-d744eaafbc27,English,Programming,True/False,Medium,"When binding to a delegate, payload data can be passed along, and this data is limited to only primitive data types like `int32` and `bool`.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/delegates-and-lambda-functions-in-unreal-engine,"When binding to a delegate, you can pass payload data along. These are arbitrary variables that will be passed directly to any bound function when it is invoked."
9399612f-a8c3-4a7a-9ee5-32207e729a9b,9399612f-a8c3-4a7a-9ee5-32207e729a9b,English,Look Dev,Multiple Choice,Hard,"After enabling LumenGI, indirect lighting appears blotchy on high-resolution meshes. What setting improves the fidelity?",Increase the Final Gather Quality in the Project Settings.,Increase the Indirect Lighting Smoothness in the Lightmass settings.,Increase the Surface Cache resolution in the Post Process Volume.,Enable 'Ray Tracing Global Illumination' in the Project Settings.,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/lumen-global-illumination-and-reflections-in-unreal-engine,"Lumen achieves full-resolution shading, while computing indirect lighting at a much lower resolution for real-time performance."
945e08b3-e26d-431a-9b86-c91e205f675c,945e08b3-e26d-431a-9b86-c91e205f675c,English,Animation,True/False,Intermediate,"AnimLayers allow you to apply animation overrides to specific bones or regions of a character, blending them with a base animation.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/skeletal-mesh-animation-system-in-unreal-engine,"You can also send animation directly to specific bones within the Skeleton and all of its children. For instance, you can start with an animation in which the character is running, but then selectively apply a shooting animation to the upper body of the character."
9480cd7d-0e28-4e3d-8f45-f01ff080f138,9480cd7d-0e28-4e3d-8f45-f01ff080f138,English,Animation,True/False,Intermediate,"When using Root Motion, the 'Root Motion Mode' property in the Animation Blueprint Class Defaults allows you to specify whether Root Motion is extracted and applied to the character.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/root-motion-in-unreal-engine,"To access these options, click Class Defaults in the Animation Blueprint Editor's Toolbar. This opens a Details panel that contains a Root Motion Mode property with a drop down menu."
94b09a96-f1e6-43aa-bd45-3f73424b7c36,94b09a96-f1e6-43aa-bd45-3f73424b7c36,English,Animation,True/False,Intermediate,"When using AnimLayers, the 'Mesh Space Rotation Blend' setting blends the shooting AnimMontage onto the Skeleton starting from the specified bone.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/animation-blueprints-in-unreal-engine,"With these settings, we can blend the shooting AnimMontage onto our Skeleton starting from the spine_01 bone."
94f2521d-e03f-4517-8f70-3e36dc325d37,94f2521d-e03f-4517-8f70-3e36dc325d37,English,Worldbuilding,Multiple Choice,Hard,"A GeometryCollection asset isn't fracturing as expected, instead collapsing as a single piece. The Chaos physics plugin is enabled. What is a likely cause?",The 'Collision Complexity' is set to 'Use Complex as Simple'.,The 'Generate Overlap Events' is disabled on the Static Mesh Component.,The 'Enable Replication' is disabled on the GeometryCollectionComponent.,The 'Damage Threshold' on the GeometryCollection is set too high.,D,https://dev.epicgames.com/documentation/en-us/unreal-engine/geometry-collections-user-guide,"Once you have a Geometry Collection, you can break it apart using the Fracture Mode and define the settings that determine how it breaks apart."
94f97dbb-a82f-4fd3-bdff-810daa4abbf5,94f97dbb-a82f-4fd3-bdff-810daa4abbf5,English,Tech Art,Multiple Choice,Medium,Your DCC package uses a different coordinate system. Which import setting prevents flipped normals?,Check 'Convert Scene' under the import settings.,Invert the normal map's green channel.,Flip the Tangent Z axis in the material.,Recalculate normals in the Static Mesh Editor.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/recommended-asset-naming-conventions-in-unreal-engine-projects,Recommended Asset Naming Conventions in Unreal Engine Projects
9517e8b1-38a6-458d-8d9e-6da629a5e20b,9517e8b1-38a6-458d-8d9e-6da629a5e20b,English,Animation,Multiple Choice,Beginner,A character's foot penetrates the floor during a walk cycle. What is a likely cause?,Incorrect bone placement or weighting.,The character is too close to a light source.,The animation blueprint is not compiled.,The physics asset is missing.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/skeletal-mesh-animation-system-in-unreal-engine,Skeletal Meshes can be animated using a variety of techniques within Unreal Engine.
953940e0-fb25-4a0d-b9a0-67d1915bd4a2,953940e0-fb25-4a0d-b9a0-67d1915bd4a2,English,VFX,Multiple Choice,Easy,You want to make a flag wave in the wind. Which physics system is most appropriate?,PhysX,Chaos Destruction,Chaos Cloth,Rigid Body Dynamics,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/chaos-physics-in-unreal-engine,"Chaos Physics is a light-weight physics simulation solution available in Unreal Engine, built from the ground up to meet the needs of next-generation games."
95480d5a-ee51-4a9a-b714-9997a32fd5ad,95480d5a-ee51-4a9a-b714-9997a32fd5ad,English,Animation,Multiple Choice,Intermediate,An animator needs to blend two animations on the upper body only. Which node is most suitable?,Blend Poses by Bool,AnimLayer Blend Per Bone,Layered Blend Per Bone,Blend Poses by Int,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/animlayers-in-unreal-engine,"The AnimLayer Blend Per Bone node allows you to blend different animations based on specific bones, enabling localized animation blending."
9597bbf0-efa0-4733-9dab-6ed7ceba8f95,9597bbf0-efa0-4733-9dab-6ed7ceba8f95,English,Look Dev,True/False,Hard,"When Light Baking, increasing the 'Indirect Lighting Quality' setting will always result in more accurate and visually appealing lighting, regardless of the scene's complexity or the lightmap resolution.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/light-baking,High Indirect Lighting Quality requires sufficient lightmap resolution to be effective.
95a376b5-e65a-42aa-bdcb-eb4e38eb5f56,95a376b5-e65a-42aa-bdcb-eb4e38eb5f56,English,Worldbuilding,True/False,Medium,"When using spline meshes for roads with PCG, the PCG graph directly deforms a regular static mesh to conform to the spline's shape.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/blueprint-splines-in-unreal-engine,Landing page for Blueprint Spline and Spline Mesh Components. ... Below are links to the documentation pages that cover Blueprint Spline Components and Blueprint Spline Mesh Components. Starting Out.
960294eb-7d27-4a02-b641-b4d6f9b2d8d0,960294eb-7d27-4a02-b641-b4d6f9b2d8d0,English,Game Dev,True/False,Expert,Console variables set in the editor are persistent across play sessions without saving them to a preset.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/console-variables-editor,You can create presets to use the same console variables and values across multiple projects.
9618ea08-065d-42fe-a8dc-4e124b6aa2a2,9618ea08-065d-42fe-a8dc-4e124b6aa2a2,English,VFX,Multiple Choice,Beginner,What is the primary benefit of using Motion Matching over traditional animation systems?,Reduced memory usage,Informed pose selection without transition logic,Simplified physics simulations,Enhanced rendering performance,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/motion-matching-in-unreal-engine,"Unlike traditional animation systems, Motion Matching can make informed animation pose selections from a set of animation data, to create a responsive and reactive animation system, without the need to set up transition or blending logic between Animation Sequences."
